,ID,Fuel type,Engine volume,Cylinders,Gear box type,Leather interior,Airbags,Drive wheels,Wheel
15923,45694688,LPG,3.2,6.0,Tiptronic,Yes,4,Rear,Left wheel
15924,45026860,Hybrid,2.4,4.0,Automatic,No,8,Front,Left wheel
15925,45812283,Hybrid,1.5,4.0,Variator,No,8,Front,Left wheel
15926,45809401,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
15927,45767429,Diesel,3,6.0,Automatic,Yes,12,Rear,Left wheel
15928,45776570,Petrol,1.6 Turbo,4.0,Tiptronic,Yes,12,4x4,Left wheel
15929,45729857,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15930,45810186,Petrol,4,6.0,Automatic,Yes,12,Rear,Left wheel
15931,45814469,Hybrid,2,4.0,Automatic,Yes,12,Front,Left wheel
15932,45792353,Petrol,2.5,4.0,Automatic,Yes,8,Front,Left wheel
15933,45786743,Petrol,1.4,4.0,Manual,No,7,Front,Left wheel
15934,45789095,Petrol,2.5 Turbo,5.0,Tiptronic,No,10,Front,Left wheel
15935,44308137,Hybrid,1.8,2.0,Automatic,No,6,Front,Left wheel
15936,45815122,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
15937,45682284,Petrol,1.6 Turbo,4.0,Tiptronic,No,6,Front,Left wheel
15938,45789946,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
15939,45653162,Hybrid,1.5,4.0,Automatic,Yes,0,Front,Left wheel
15940,45805949,Hybrid,1.8,4.0,Automatic,No,8,Front,Left wheel
15941,45797288,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
15942,45789321,Petrol,1.5,4.0,Automatic,Yes,4,4x4,Right-hand drive
15943,45762418,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
15944,45762074,Petrol,3.2,6.0,Automatic,No,8,Rear,Left wheel
15945,45775768,Petrol,2.5,4.0,Tiptronic,Yes,8,Front,Left wheel
15946,45810061,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
15947,45728377,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
15948,45772440,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
15949,45791597,CNG,3.2,6.0,Automatic,Yes,8,Rear,Left wheel
15950,45810103,Petrol,2.5,4.0,Automatic,Yes,4,Front,Left wheel
15951,45798231,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15952,45799989,Petrol,1.6,4.0,Manual,No,2,Front,Left wheel
15953,45808469,Petrol,4,8.0,Automatic,Yes,12,4x4,Left wheel
15954,45748710,Hybrid,1.3,4.0,Variator,No,2,Front,Right-hand drive
15955,45647607,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
15956,45491004,Petrol,2,4.0,Manual,No,10,Front,Left wheel
15957,45787679,Diesel,2.5,4.0,Manual,No,0,Rear,Left wheel
15958,44806861,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,4x4,Left wheel
15959,45147834,Hybrid,2,6.0,Automatic,Yes,12,Front,Left wheel
15960,45755510,Petrol,3.2,6.0,Automatic,Yes,12,4x4,Left wheel
15961,45777439,Petrol,1.6 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
15962,45426755,Petrol,2.5,4.0,Tiptronic,No,12,Front,Left wheel
15963,45808934,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15964,45798000,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15965,45767375,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
15966,45809064,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
15967,42142429,Petrol,2,4.0,Automatic,Yes,6,Rear,Right-hand drive
15968,45816605,Diesel,2.0 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
15969,45813922,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
15970,45810820,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
15971,45766400,Hybrid,2.5,4.0,Automatic,Yes,0,4x4,Left wheel
15972,45804926,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
15973,45290250,Petrol,3.5,6.0,Tiptronic,Yes,10,Front,Left wheel
15974,45812810,Hybrid,1.5,4.0,Variator,No,4,Front,Left wheel
15975,45802284,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
15976,45808973,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
15977,45765343,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
15978,45341711,Petrol,2.7,6.0,Automatic,No,2,4x4,Left wheel
15979,45661670,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
15980,45769895,Petrol,3.7,6.0,Automatic,Yes,12,4x4,Left wheel
15981,45816601,Petrol,1.8,4.0,Variator,Yes,0,Front,Left wheel
15982,45810453,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15983,45803329,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
15984,45643261,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
15985,45660168,Petrol,2,4.0,Manual,No,8,Front,Left wheel
15986,45782836,Petrol,1.8,4.0,Tiptronic,No,12,Front,Left wheel
15987,45770961,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
15988,45653533,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
15989,45789258,Petrol,3,8.0,Automatic,Yes,6,Rear,Left wheel
15990,45796765,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
15991,45115390,Hybrid,2.4,4.0,Automatic,Yes,8,Front,Left wheel
15992,45781480,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,12,Rear,Left wheel
15993,45728197,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
15994,45810392,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
15995,45655114,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
15996,45770916,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
15997,45782902,CNG,1.6,4.0,Automatic,No,4,Front,Left wheel
15998,45731448,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
15999,45407628,Petrol,2,4.0,Automatic,No,0,Rear,Left wheel
16000,45813465,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
16001,45801425,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16002,45813956,Petrol,3.5,6.0,Automatic,Yes,0,Front,Left wheel
16003,45725439,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16004,45684902,CNG,3.8,6.0,Tiptronic,Yes,4,4x4,Left wheel
16005,45803379,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16006,45723630,Petrol,1.5 Turbo,3.0,Manual,Yes,10,Front,Left wheel
16007,45788458,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
16008,45654851,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
16009,45767102,Petrol,3,6.0,Tiptronic,Yes,8,Rear,Left wheel
16010,45788545,Hybrid,1.8,4.0,Variator,No,10,Front,Left wheel
16011,45744760,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16012,45773898,Petrol,3.7,6.0,Automatic,Yes,12,Rear,Left wheel
16013,45813729,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16014,45116466,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,6,4x4,Left wheel
16015,44095225,Hybrid,2.5,4.0,Automatic,Yes,10,Front,Left wheel
16016,45773457,Petrol,2,6.0,Manual,No,2,Rear,Left wheel
16017,45727624,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16018,45766341,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
16019,45754903,Diesel,3,6.0,Automatic,Yes,5,4x4,Left wheel
16020,45791661,Petrol,1.3,4.0,Tiptronic,No,0,Front,Left wheel
16021,45782345,Petrol,1.3,4.0,Automatic,No,6,Front,Right-hand drive
16022,45770591,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,0,4x4,Left wheel
16023,45758153,Hybrid,0.4,4.0,Automatic,Yes,0,Front,Left wheel
16024,45636965,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
16025,45773126,Petrol,3,6.0,Automatic,Yes,12,Rear,Left wheel
16026,45790315,Petrol,1.2,4.0,Manual,No,4,Front,Left wheel
16027,45523527,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16028,45650070,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16029,45770107,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16030,45656896,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16031,45768886,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16032,45758414,Petrol,2.5,4.0,Automatic,Yes,0,4x4,Left wheel
16033,45793834,Petrol,1.4 Turbo,4.0,Tiptronic,No,16,Front,Left wheel
16034,45770212,Petrol,1.6,4.0,Automatic,Yes,12,Front,Left wheel
16035,45787164,Petrol,2.0 Turbo,4.0,Tiptronic,No,4,4x4,Right-hand drive
16036,45754989,Petrol,1.3,4.0,Manual,Yes,0,Front,Left wheel
16037,45793027,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16038,45733289,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16039,45813393,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
16040,45799856,Petrol,2,12.0,Tiptronic,Yes,12,Front,Left wheel
16041,44673696,Petrol,1.8,4.0,Automatic,No,12,Front,Left wheel
16042,45661014,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16043,45765026,Diesel,3,6.0,Automatic,Yes,12,Rear,Left wheel
16044,45814869,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16045,45815395,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16046,45773166,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
16047,45802487,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16048,45798196,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16049,42752285,Petrol,1.4 Turbo,4.0,Manual,Yes,12,Front,Left wheel
16050,45731306,Hybrid,1.5,4.0,Automatic,No,12,Front,Left wheel
16051,45453943,Petrol,1.6,4.0,Manual,Yes,12,Front,Left wheel
16052,45172501,Petrol,2.4,4.0,Tiptronic,No,8,Front,Left wheel
16053,45813053,CNG,2.5,4.0,Automatic,No,4,4x4,Right-hand drive
16054,45732723,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16055,45815014,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16056,44959077,Petrol,3.5 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
16057,45624733,Hybrid,1.4 Turbo,4.0,Automatic,No,2,Front,Right-hand drive
16058,45787220,Petrol,2.5,4.0,Tiptronic,Yes,10,Front,Left wheel
16059,45808765,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
16060,45732606,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16061,45808508,Petrol,2.5,4.0,Variator,Yes,6,4x4,Left wheel
16062,45524708,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16063,45811790,Petrol,3.2,6.0,Tiptronic,Yes,0,Rear,Left wheel
16064,45805892,CNG,1.8 Turbo,4.0,Manual,No,4,Front,Left wheel
16065,45732136,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16066,45810979,Diesel,2.4 Turbo,4.0,Manual,No,4,Rear,Left wheel
16067,45803432,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16068,45789956,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16069,45797957,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16070,45776281,Petrol,2.4,4.0,Automatic,Yes,8,4x4,Left wheel
16071,45787207,Hybrid,1.5,4.0,Tiptronic,No,12,Front,Left wheel
16072,45769826,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16073,45768470,Petrol,1.6,4.0,Manual,No,2,Front,Left wheel
16074,45802465,Petrol,3,4.0,Automatic,Yes,4,Front,Left wheel
16075,45804652,Petrol,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16076,45808636,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16077,45793219,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16078,45803625,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16079,45803840,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16080,45761166,Hybrid,2.5,4.0,Automatic,Yes,0,Front,Left wheel
16081,45808936,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
16082,45635128,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
16083,45709410,Petrol,2,4.0,Manual,No,0,Rear,Left wheel
16084,45804434,Hybrid,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16085,45797663,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16086,45803285,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16087,45809669,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16088,45805579,Petrol,2.5,5.0,Tiptronic,Yes,0,Front,Left wheel
16089,45772518,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16090,45785270,Hybrid,2,4.0,Automatic,No,6,Front,Left wheel
16091,45764514,Hybrid,1.5,4.0,Automatic,Yes,0,Front,Left wheel
16092,45648542,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16093,45791031,Petrol,1.6,4.0,Manual,No,2,Front,Left wheel
16094,45786199,Petrol,1.4 Turbo,4.0,Tiptronic,No,8,Front,Left wheel
16095,45802832,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16096,45778170,Petrol,1.4,6.0,Manual,No,6,Front,Left wheel
16097,45653857,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
16098,45570391,Hybrid,1.5,4.0,Automatic,Yes,12,Front,Left wheel
16099,45813167,Petrol,1.6 Turbo,4.0,Automatic,Yes,12,Front,Left wheel
16100,45759095,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
16101,45802222,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16102,45789621,Petrol,2.0 Turbo,4.0,Tiptronic,No,6,Front,Right-hand drive
16103,45262702,Petrol,2.0 Turbo,4.0,Automatic,Yes,10,Front,Left wheel
16104,45808764,Petrol,5.7,8.0,Automatic,Yes,12,Front,Left wheel
16105,45765181,Hybrid,1.5,4.0,Automatic,Yes,0,Front,Left wheel
16106,45730630,Diesel,2.7,4.0,Automatic,Yes,4,Front,Left wheel
16107,45813283,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16108,45731450,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16109,44720412,Petrol,1.6 Turbo,4.0,Automatic,Yes,6,Front,Left wheel
16110,44769176,Hybrid,1.5,4.0,Variator,No,7,Front,Right-hand drive
16111,45796984,Petrol,1.6,4.0,Manual,No,0,Front,Left wheel
16112,45721226,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
16113,45800885,Hybrid,1.8,4.0,Automatic,No,6,Front,Left wheel
16114,45755690,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
16115,45725476,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16116,45809343,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
16117,45793346,Petrol,1,4.0,Automatic,Yes,4,Front,Left wheel
16118,45783725,Diesel,2.4 Turbo,6.0,Manual,Yes,0,Rear,Left wheel
16119,45756674,Petrol,4.8,8.0,Automatic,Yes,12,Rear,Left wheel
16120,45715368,Diesel,3,6.0,Tiptronic,Yes,12,4x4,Left wheel
16121,45730085,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16122,45798372,Diesel,2.8 Turbo,4.0,Automatic,Yes,2,4x4,Left wheel
16123,45782696,Diesel,1.6 Turbo,4.0,Manual,No,8,Front,Left wheel
16124,45808938,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16125,45797041,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16126,45795345,Petrol,3.7,8.0,Tiptronic,Yes,8,4x4,Left wheel
16127,45651170,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16128,45527999,Diesel,2.2 Turbo,4.0,Manual,No,4,Front,Left wheel
16129,45647996,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16130,45651722,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16131,45802291,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16132,45788327,Petrol,1.8,4.0,Automatic,No,12,Front,Left wheel
16133,45789755,Hybrid,2.3,4.0,Automatic,Yes,6,Front,Left wheel
16134,45802789,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16135,45776413,Diesel,2.0 Turbo,4.0,Automatic,No,4,Front,Left wheel
16136,45769901,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16137,45727938,Petrol,2.4,4.0,Automatic,No,8,Front,Left wheel
16138,45809751,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16139,45757966,Petrol,1.3,4.0,Variator,No,4,Front,Right-hand drive
16140,45769611,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16141,45753017,Plug-in Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
16142,45809163,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16143,45773830,Petrol,2,4.0,Manual,Yes,8,Rear,Left wheel
16144,45796956,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16145,44803786,Petrol,1.4,4.0,Tiptronic,No,10,Front,Left wheel
16146,45803483,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16147,45802481,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16148,44174594,Hybrid,2.5,4.0,Automatic,Yes,8,Front,Left wheel
16149,45766254,Diesel,2,4.0,Automatic,Yes,12,Rear,Left wheel
16150,45789627,Hybrid,1.3,4.0,Automatic,No,2,Front,Right-hand drive
16151,45802722,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16152,45640568,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
16153,45727356,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16154,45812721,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16155,45782233,Petrol,1.3,4.0,Automatic,No,3,Front,Right-hand drive
16156,45803444,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16157,45647570,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16158,45781220,Diesel,1.3 Turbo,4.0,Manual,No,2,Front,Left wheel
16159,45690311,Hybrid,2,4.0,Automatic,No,6,Front,Right-hand drive
16160,45808734,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
16161,45736608,Petrol,1.8,4.0,Tiptronic,No,8,Front,Left wheel
16162,45769432,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16163,45809363,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16164,45802266,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16165,43159373,Petrol,1.4 Turbo,4.0,Automatic,No,6,Front,Left wheel
16166,45809243,Petrol,1.3,4.0,Automatic,Yes,4,Front,Left wheel
16167,45797195,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16168,45759204,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16169,45782218,Petrol,2.4,6.0,Manual,No,5,Rear,Left wheel
16170,45806671,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16171,45770646,Petrol,2.5,4.0,Tiptronic,No,12,Front,Left wheel
16172,45815945,Petrol,0.8,3.0,Automatic,No,4,Front,Left wheel
16173,45607976,Petrol,1.6,4.0,Automatic,Yes,0,4x4,Left wheel
16174,45781759,Diesel,2.2 Turbo,4.0,Manual,No,4,Rear,Left wheel
16175,45732358,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16176,45810466,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16177,45756809,LPG,3.2,6.0,Tiptronic,Yes,10,Rear,Left wheel
16178,45755502,CNG,2,4.0,Manual,Yes,8,4x4,Right-hand drive
16179,45792273,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16180,45816446,CNG,2,4.0,Manual,Yes,6,Front,Left wheel
16181,45803456,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16182,45803233,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16183,45795100,Diesel,2.0 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
16184,45801514,Petrol,1.8,4.0,Tiptronic,Yes,12,Front,Left wheel
16185,45748995,CNG,3,6.0,Tiptronic,Yes,8,4x4,Left wheel
16186,45727071,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16187,44961618,Petrol,2.5,4.0,Automatic,Yes,10,4x4,Left wheel
16188,45651677,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
16189,45809314,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16190,45805942,Hybrid,2.5,4.0,Tiptronic,Yes,12,Rear,Left wheel
16191,44109010,Hybrid,1.5,4.0,Variator,No,0,Front,Right-hand drive
16192,43957271,LPG,5.5,8.0,Tiptronic,Yes,12,Rear,Left wheel
16193,45813638,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Rear,Left wheel
16194,45801505,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16195,45801876,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16196,45805004,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16197,45806891,Diesel,2,4.0,Automatic,Yes,12,Front,Left wheel
16198,45767384,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
16199,45490563,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,4x4,Left wheel
16200,45768851,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
16201,45816286,Petrol,3,6.0,Automatic,Yes,12,4x4,Left wheel
16202,45754399,Hybrid,1.5,4.0,Automatic,No,12,Front,Left wheel
16203,45644427,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16204,44752649,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
16205,45809921,Petrol,2.4,4.0,Tiptronic,No,16,Front,Left wheel
16206,45801719,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
16207,45795455,CNG,2,4.0,Manual,No,0,Front,Left wheel
16208,45720391,Hybrid,1.5,4.0,Automatic,No,8,Front,Left wheel
16209,45803829,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16210,45453274,Petrol,1.6 Turbo,4.0,Tiptronic,No,12,Front,Left wheel
16211,45786962,Petrol,1.4 Turbo,4.0,Tiptronic,No,12,Front,Left wheel
16212,45635087,Diesel,2,4.0,Automatic,Yes,12,Front,Left wheel
16213,45809905,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16214,45733090,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
16215,45813051,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
16216,45815368,Petrol,1.7,4.0,Automatic,No,4,Front,Right-hand drive
16217,45732383,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16218,45816034,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
16219,41653407,Petrol,1.8 Turbo,4.0,Automatic,Yes,0,Front,Left wheel
16220,45798703,Petrol,2,4.0,Automatic,No,8,Front,Left wheel
16221,45764985,Petrol,2.4,4.0,Tiptronic,No,4,Front,Left wheel
16222,44463613,Diesel,2.2,4.0,Tiptronic,Yes,6,Front,Right-hand drive
16223,45782364,Petrol,1.6,4.0,Tiptronic,No,4,Front,Left wheel
16224,45753221,Petrol,1.5,4.0,Automatic,No,12,Front,Left wheel
16225,45773519,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16226,45802816,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16227,45812822,Diesel,2.2 Turbo,4.0,Manual,No,2,Front,Left wheel
16228,45809843,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
16229,45809658,Petrol,1.3,4.0,Automatic,Yes,4,Front,Left wheel
16230,45798470,Hybrid,2.5,4.0,Automatic,Yes,12,4x4,Left wheel
16231,45475755,Diesel,2.0 Turbo,4.0,Manual,Yes,4,Front,Left wheel
16232,45651253,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16233,45767414,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16234,45794325,Diesel,2.7,4.0,Manual,No,1,4x4,Right-hand drive
16235,45800247,Petrol,1.5,4.0,Tiptronic,No,4,Front,Right-hand drive
16236,45730162,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16237,45735369,Hybrid,1.3,4.0,Automatic,No,9,Front,Left wheel
16238,45636809,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16239,45814858,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16240,45801735,Petrol,2.7 Turbo,6.0,Tiptronic,Yes,4,4x4,Left wheel
16241,45651737,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
16242,45730155,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
16243,45816061,Petrol,1.8,4.0,Manual,Yes,6,Front,Right-hand drive
16244,45809108,Petrol,1.3,4.0,Automatic,Yes,4,Front,Left wheel
16245,45809647,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
16246,45781557,Diesel,2.2 Turbo,4.0,Manual,Yes,2,Front,Left wheel
16247,45766982,CNG,2.3,4.0,Manual,Yes,8,Front,Left wheel
16248,45789249,Petrol,2,4.0,Tiptronic,No,2,Rear,Right-hand drive
16249,45814784,Petrol,2.5,6.0,Automatic,Yes,12,Front,Left wheel
16250,44995718,Petrol,2.4,4.0,Tiptronic,No,12,4x4,Left wheel
16251,45786465,Petrol,3.6,8.0,Automatic,Yes,8,Front,Left wheel
16252,45797849,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
16253,45809632,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16254,45801190,Hybrid,1.5,4.0,Automatic,No,12,Front,Left wheel
16255,45787561,Hybrid,2.4,4.0,Variator,No,10,Front,Left wheel
16256,45653640,Diesel,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
16257,45655281,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
16258,45729672,Hybrid,2,4.0,Automatic,Yes,12,Front,Left wheel
16259,45617530,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16260,45450929,Petrol,3.5,6.0,Tiptronic,Yes,10,Front,Left wheel
16261,44807711,Petrol,1.8,4.0,Automatic,No,12,Front,Left wheel
16262,45798342,Petrol,2,4.0,Variator,No,8,Front,Left wheel
16263,45812667,Petrol,1.4,4.0,Automatic,Yes,12,Front,Left wheel
16264,45797153,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
16265,45782322,CNG,4.4,8.0,Automatic,Yes,6,4x4,Left wheel
16266,45798765,Petrol,4.5 Turbo,6.0,Tiptronic,No,0,4x4,Left wheel
16267,45754305,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
16268,45765345,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
